,Roster_ID,Student_ID
1952,60,2380
1953,60,2742
1954,60,2100
1955,60,1594
1956,60,1474
1957,60,740
1958,60,1340
1959,60,217
1960,60,1475
1961,60,1341
1962,60,2054
1963,60,2940
1964,60,1349
1965,60,2056
1966,60,2057
1967,60,1748
1968,60,1399
1969,60,2520
1970,60,2392
1971,60,1350
1972,60,2373
1973,60,2754
1974,60,26
1975,60,2744
1976,60,401
1977,60,2487
1978,60,2385
1979,60,1000
1980,60,1483
1981,60,768
1982,60,350
1983,60,809
1984,60,1333
1985,60,2307
1986,60,485
1987,60,2062
1988,60,2308
1989,60,637
1990,60,2564
1991,60,638
1992,60,2064
1993,60,431
1994,60,1528
1995,60,2935
1996,60,2675
1997,60,812
1998,60,1111
1999,60,2563
2000,60,2312
2001,60,1242
2002,60,1964
2003,60,769
2004,60,2653
2005,60,643
2006,60,87
2007,60,1445
2008,61,1337
2009,61,698
2010,61,3
2011,61,1171
2012,61,2736
2013,61,1450
2014,61,352
2015,61,2152
2016,61,1494
2017,61,2947
2018,61,2737
2019,61,1736
2020,61,342
2021,61,1156
2022,61,310
2023,61,1782
2024,61,704
2025,61,1366
2026,61,2450
2027,61,794
2028,61,884
2029,61,2960
2030,61,2507
2031,61,18
2032,61,581
2033,61,2284
2034,61,2842
2035,61,2527
2036,61,1454
2037,61,2920
2038,61,815
2039,61,2024
2040,61,728
2041,61,2247
2042,61,2408
2043,61,1274
2044,61,756
2045,61,1835
2046,61,2285
2047,61,761
2048,61,1684
2049,61,1460
2050,61,468
2051,61,373
2052,61,184
2053,61,1796
2054,61,334
2055,61,208
2056,61,1040
2057,61,1678
2058,61,2478
2059,61,1601
2060,61,2521
2061,61,345
2062,61,509
2063,61,1467
2064,61,1798
2065,61,212
2066,61,2301
2067,61,322
2068,61,2655
2069,61,1289
2070,61,1906
2071,61,797
2072,61,2897
2073,61,1617
2074,61,1074
2075,61,2371
2076,61,2710
2077,61,2525
2078,61,2009
2079,61,263
2080,61,1050
2081,61,2080
2082,61,829
2083,61,2213
2084,61,316
2085,61,505
2086,61,2516
2087,61,2242
2088,61,838
2089,61,871
2090,61,376
2091,61,2082
2092,61,1240
2093,61,2712
2094,61,839
2095,61,1363
2096,61,1886
2097,61,2745
2098,61,2180
2099,61,1257
2100,61,2562
2101,61,432
2102,61,2365
2103,61,736
2104,61,2836
2105,61,29
2106,61,2901
2107,61,2973
2108,61,1112
2109,61,2183
2110,61,1003
2111,61,669
2112,61,2328
2113,62,2538
2114,62,2066
2115,62,2839
2116,62,611
2117,62,2748
2118,62,1293
2119,62,259
2120,62,2959
2121,62,341
2122,62,17
2123,62,193
2124,62,194
2125,62,2295
2126,62,2506
2127,62,2031
2128,62,419
2129,62,1452
2130,62,2035
2131,62,158
2132,62,2790
2133,62,418
2134,62,2904
2135,62,2961
2136,62,617
2137,62,763
2138,62,619
2139,62,472
2140,62,1831
2141,62,2157
2142,62,2203
2143,62,393
2144,62,1712
2145,62,394
2146,62,63
2147,62,2847
2148,62,362
2149,62,1439
2150,62,622
2151,62,466
2152,62,1888
2153,62,1328
2154,62,2041
2155,62,706
2156,62,2533
2157,62,574
2158,62,2526
2159,62,2266
2160,62,2204
2161,62,403
2162,62,1329
2163,62,2073
2164,62,1061
2165,62,1803
2166,62,1463
2167,62,1225
2168,62,49
2169,62,2551
2170,62,807
2171,62,1424
2172,62,1997
2173,62,2207
2174,62,2046
2175,62,213
2176,62,1426
2177,62,1347
2178,62,1728
2179,62,214
2180,62,1500
2181,62,2716
2182,62,886
2183,62,1730
2184,62,2898
2185,62,629
2186,62,2159
2187,62,2166
2188,62,2498
2189,62,2174
2190,62,798
2191,62,1360
2192,62,2641
2193,62,2742
2194,62,1361
2195,62,2050
2196,62,862
2197,62,2805
2198,62,2055
2199,62,2452
2200,62,462
2201,62,2057
2202,62,1748
2203,62,219
2204,62,1557
2205,62,400
2206,62,2744
2207,62,846
2208,62,757
2209,62,768
2210,62,809
2211,62,329
2212,62,2374
2213,62,856
2214,62,2308
2215,62,637
2216,62,1527
2217,62,415
2218,62,2064
2219,62,2806
2220,62,1528
2221,62,222
2222,62,2684
2223,62,812
2224,62,2270
2225,62,751
2226,62,2312
2227,62,2903
2228,62,438
2229,62,512
2230,62,2501
2231,62,2184
2232,62,2860
2233,62,299
2234,62,642
2235,63,761
2236,63,378
2237,63,2004
2238,63,1949
2239,63,2527
2240,63,2655
2241,63,50
2242,63,1275
2243,63,1778
2244,63,505
2245,63,478
2246,63,1678
2247,63,2180
2248,63,2920
2249,63,2876
2250,63,2710
2251,63,1289
2252,63,2736
2253,63,1245
2254,63,2947
2255,63,2466
2256,63,208
2257,63,1257
2258,63,1171
2259,63,2712
2260,63,2542
2261,63,2450
2262,63,1337
2263,63,2872
2264,63,477
2265,63,1612
2266,63,2080
2267,63,2687
2268,63,1050
2269,63,1252
2270,63,1788
2271,63,1156
2272,63,1332
2273,63,432
2274,63,776
2275,63,421
2276,63,839
2277,63,1181
2278,63,1784
2279,63,410
2280,63,93
2281,63,1224
2282,63,797
2283,63,794
2284,63,2434
2285,63,87
2286,63,2435
2287,63,468
2288,63,2642
2289,63,2478
2290,63,1274
2291,63,1460
2292,63,884
2293,63,2587
2294,63,2709
2295,63,2557
2296,63,1561
2297,63,659
2298,63,1581
2299,63,455
2300,63,780
2301,63,2525
2302,63,1189
2303,63,698
2304,63,1494
2305,63,184
2306,63,1317
2307,63,1736
2308,63,1366
2309,63,1266
2310,63,1264
2311,63,2469
2312,63,334
2313,63,847
2314,63,1897
2315,63,2747
2316,63,2024
2317,63,1235
2318,63,1421
2319,63,2753
2320,63,1617
2321,63,1835
2322,63,66
2323,63,376
2324,63,2247
2325,63,2507
2326,63,669
2327,63,728
2328,63,1466
2329,63,841
2330,63,1077
2331,63,1229
2332,63,1240
2333,63,2285
2334,63,2284
2335,63,580
2336,63,2077
2337,63,2649
2338,63,2842
2339,63,373
2340,63,1789
2341,63,2009
2342,64,1804
2343,64,340
2344,64,860
2345,64,2402
2346,64,2664
2347,64,57
2348,64,2028
2349,64,721
2350,64,58
2351,64,2264
2352,64,612
2353,64,801
2354,64,339
2355,64,2272
2356,64,1517
2357,64,1518
2358,64,2237
2359,64,1496
2360,64,1095
2361,64,2532
2362,64,2296
2363,64,137
2364,64,542
2365,64,620
2366,64,874
2367,64,1085
2368,64,845
2369,64,1035
2370,64,2547
2371,64,1520
2372,64,465
2373,64,1357
2374,64,1067
2375,64,693
2376,64,1521
2377,64,2493
2378,64,68
2379,64,991
2380,64,1552
2381,64,0
2382,64,818
2383,64,2844
2384,64,138
2385,64,457
2386,64,1905
2387,64,1523
2388,64,2874
2389,64,582
2390,64,2409
2391,64,1592
2392,64,1524
2393,64,1996
2394,64,2042
2395,64,1282
2396,64,1555
2397,64,715
2398,64,2473
2399,64,425
2400,64,2856
2401,64,1359
2402,64,2857
2403,64,2953
2404,64,2210
2405,64,2047
2406,64,347
2407,64,24
2408,64,2380
2409,64,631
2410,64,2939
2411,64,2100
2412,64,1594
2413,64,1474
2414,64,740
2415,64,2424
2416,64,217
2417,64,2758
2418,64,1475
2419,64,2537
2420,64,2054
2421,64,1477
2422,64,315
2423,64,1399
2424,64,2520
2425,64,2392
2426,64,1481
2427,64,835
2428,64,2373
2429,64,2305
2430,64,401
2431,64,2487
2432,64,1483
2433,64,485
2434,64,636
2435,64,1344
2436,64,2467
2437,64,638
2438,64,2789
2439,64,1288
2440,64,1779
2441,64,474
2442,64,85
2443,64,694
2444,64,1242
2445,64,1964
2446,64,769
2447,64,2645
2448,64,2653
2449,64,2388
2450,64,1445
2451,65,380
2452,65,1804
2453,65,190
2454,65,2906
2455,65,2066
2456,65,611
2457,65,2748
2458,65,2959
2459,65,2403
2460,65,194
2461,65,2031
2462,65,2200
2463,65,2333
2464,65,1452
2465,65,2035
2466,65,2790
2467,65,418
2468,65,796
2469,65,2892
2470,65,763
2471,65,1438
2472,65,619
2473,65,1334
2474,65,1831
2475,65,2157
2476,65,2203
2477,65,393
2478,65,1704
2479,65,394
2480,65,63
2481,65,2847
2482,65,2548
2483,65,1439
2484,65,622
2485,65,545
2486,65,2793
2487,65,466
2488,65,1888
2489,65,1800
2490,65,1328
2491,65,816
2492,65,2041
2493,65,2533
2494,65,390
2495,65,1440
2496,65,1785
2497,65,1553
2498,65,574
2499,65,1724
2500,65,2204
2501,65,403
2502,65,1329
2503,65,2854
2504,65,2073
2505,65,1803
2506,65,2666
2507,65,469
2508,65,49
2509,65,807
2510,65,1424
2511,65,1997
2512,65,2207
2513,65,1426
2514,65,1347
2515,65,1728
2516,65,214
2517,65,1500
2518,65,1107
2519,65,2716
2520,65,2580
2521,65,886
2522,65,1730
2523,65,2898
2524,65,629
2525,65,2498
2526,65,2174
2527,65,2211
2528,65,798
2529,65,1360
2530,65,2641
2531,65,2742
2532,65,1361
2533,65,2050
2534,65,862
2535,65,1340
2536,65,1349
2537,65,2056
2538,65,462
2539,65,2057
2540,65,1748
2541,65,219
2542,65,1350
2543,65,1557
2544,65,400
2545,65,2754
2546,65,26
2547,65,2744
2548,65,2385
2549,65,757
2550,65,1484
2551,65,768
2552,65,809
2553,65,1333
2554,65,2374
2555,65,2308
2556,65,637
2557,65,1527
2558,65,2564
2559,65,415
2560,65,2064
2561,65,431
2562,65,1528
2563,65,2684
2564,65,812
2565,65,750
2566,65,1002
2567,65,2312
2568,65,2903
2569,65,1567
2570,65,438
2571,65,2184
2572,65,2860
2573,65,299
2574,65,642
2575,65,643
2576,66,1337
2577,66,698
2578,66,3
2579,66,1193
2580,66,1171
2581,66,1332
2582,66,2736
2583,66,352
2584,66,2152
2585,66,1494
2586,66,2947
2587,66,2737
2588,66,1736
2589,66,1156
2590,66,310
2591,66,704
2592,66,1366
2593,66,2450
2594,66,794
2595,66,884
2596,66,2507
2597,66,2284
2598,66,2842
2599,66,776
2600,66,2527
2601,66,2920
2602,66,1784
2603,66,2407
2604,66,2024
2605,66,728
2606,66,2247
2607,66,66
2608,66,2408
2609,66,1274
2610,66,756
2611,66,1835
2612,66,1317
2613,66,2285
2614,66,761
2615,66,1684
2616,66,2435
2617,66,1460
2618,66,378
2619,66,468
2620,66,373
2621,66,184
2622,66,334
2623,66,780
2624,66,208
2625,66,1678
2626,66,2478
2627,66,1252
2628,66,2521
2629,66,345
2630,66,509
2631,66,455
2632,66,1466
2633,66,1798
2634,66,212
2635,66,1235
2636,66,2469
2637,66,2655
2638,66,1289
2639,66,1906
2640,66,797
2641,66,1617
2642,66,1788
2643,66,659
2644,66,477
2645,66,2371
2646,66,2525
2647,66,2009
2648,66,2876
2649,66,263
2650,66,869
2651,66,1789
2652,66,1300
2653,66,1612
2654,66,2557
2655,66,890
2656,66,1050
2657,66,2080
2658,66,2642
2659,66,2004
2660,66,2213
2661,66,316
2662,66,505
2663,66,2242
2664,66,1224
2665,66,838
2666,66,871
2667,66,376
2668,66,2082
2669,66,1240
2670,66,2712
2671,66,839
2672,66,1264
2673,66,1886
2674,66,1189
2675,66,2180
2676,66,1257
2677,66,432
2678,66,736
2679,66,2836
2680,66,1266
2681,66,29
2682,66,2183
2683,66,1429
2684,66,669
2685,66,2687
2686,66,2328
2687,67,1780
2688,67,2151
2689,67,340
2690,67,860
2691,67,2028
2692,67,1232
2693,67,721
2694,67,58
2695,67,2979
2696,67,614
2697,67,1754
2698,67,1517
2699,67,342
2700,67,2237
2701,67,1115
2702,67,1782
2703,67,2960
2704,67,1095
2705,67,2532
2706,67,18
2707,67,883
2708,67,581
2709,67,1683
2710,67,2296
2711,67,137
2712,67,1030
2713,67,542
2714,67,620
2715,67,874
2716,67,1085
2717,67,1454
2718,67,1035
2719,67,2547
2720,67,465
2721,67,1067
2722,67,2093
2723,67,64
2724,67,693
2725,67,815
2726,67,1176
2727,67,2938
2728,67,1552
2729,67,818
2730,67,138
2731,67,2785
2732,67,1905
2733,67,1523
2734,67,2921
2735,67,582
2736,67,1796
2737,67,1040
2738,67,1601
2739,67,715
2740,67,2301
2741,67,425
2742,67,2168
2743,67,1253
2744,67,2897
2745,67,1359
2746,67,2953
2747,67,2210
2748,67,2977
2749,67,2372
2750,67,2939
2751,67,2381
2752,67,2099
2753,67,2337
2754,67,2304
2755,67,1473
2756,67,335
2757,67,2424
2758,67,2537
2759,67,1477
2760,67,315
2761,67,829
2762,67,1481
2763,67,835
2764,67,498
2765,67,1363
2766,67,2305
2767,67,1287
2768,67,1482
2769,67,2745
2770,67,636
2771,67,1344
2772,67,2063
2773,67,2467
2774,67,2562
2775,67,1288
2776,67,1779
2777,67,1306
2778,67,1715
2779,67,85
2780,67,900
2781,67,2365
2782,67,2973
2783,67,1112
2784,67,1792
2785,67,1489
2786,67,2645
2787,67,2388
2788,67,1793
2789,67,391
2790,68,3
2791,68,352
2792,68,2152
2793,68,614
2794,68,1754
2795,68,2737
2796,68,1736
2797,68,342
2798,68,310
2799,68,1782
2800,68,704
2801,68,2960
2802,68,2507
2803,68,18
2804,68,581
2805,68,1683
2806,68,874
2807,68,1454
2808,68,2920
2809,68,815
2810,68,2024
2811,68,1176
2812,68,2247
2813,68,2938
2814,68,2408
2815,68,756
2816,68,1835
2817,68,761
2818,68,2785
2819,68,1684
2820,68,468
2821,68,1796
2822,68,334
2823,68,1524
2824,68,1040
2825,68,2478
2826,68,1601
2827,68,2521
2828,68,345
2829,68,509
2830,68,1467
2831,68,212
2832,68,2301
2833,68,425
2834,68,2168
2835,68,322
2836,68,2655
2837,68,1906
2838,68,797
2839,68,2897
2840,68,1074
2841,68,2371
2842,68,2710
2843,68,2009
2844,68,2977
2845,68,263
2846,68,869
2847,68,2381
2848,68,2099
2849,68,2304
2850,68,1050
2851,68,1473
2852,68,336
2853,68,829
2854,68,2213
2855,68,316
2856,68,505
2857,68,2516
2858,68,2242
2859,68,838
2860,68,871
2861,68,376
2862,68,2082
2863,68,1240
2864,68,835
2865,68,2712
2866,68,498
2867,68,1363
2868,68,1886
2869,68,2745
2870,68,636
2871,68,1257
2872,68,2562
2873,68,432
2874,68,1715
2875,68,377
2876,68,2365
2877,68,736
2878,68,2836
2879,68,29
2880,68,2901
2881,68,2973
2882,68,1112
2883,68,1792
2884,68,1003
2885,69,1780
2886,69,2151
2887,69,340
2888,69,860
2889,69,2664
2890,69,57
2891,69,2028
2892,69,721
2893,69,58
2894,69,612
2895,69,614
2896,69,1754
2897,69,1517
2898,69,1518
2899,69,2237
2900,69,1115
2901,69,1095
2902,69,2532
2903,69,1683
2904,69,2296
2905,69,137
2906,69,542
2907,69,620
2908,69,874
2909,69,1085
2910,69,845
2911,69,1035
2912,69,2547
2913,69,465
2914,69,1357
2915,69,1067
2916,69,64
2917,69,693
2918,69,1521
2919,69,1176
2920,69,2938
2921,69,68
2922,69,991
2923,69,1552
2924,69,818
2925,69,138
2926,69,2785
2927,69,457
2928,69,1905
2929,69,1523
2930,69,582
2931,69,1592
2932,69,1282
2933,69,715
2934,69,425
2935,69,2168
2936,69,1253
2937,69,1359
2938,69,2857
2939,69,2953
2940,69,2210
2941,69,2047
2942,69,24
2943,69,2939
2944,69,2099
2945,69,2337
2946,69,2304
2947,69,1473
2948,69,1474
2949,69,335
2950,69,2424
2951,69,217
2952,69,1475
2953,69,2537
2954,69,2879
2955,69,2054
2956,69,1477
2957,69,315
2958,69,829
2959,69,1399
2960,69,1481
2961,69,835
2962,69,2373
2963,69,498
2964,69,2305
2965,69,1287
2966,69,485
2967,69,636
2968,69,2109
2969,69,1344
2970,69,2467
2971,69,638
2972,69,1109
2973,69,1288
2974,69,1779
2975,69,1306
2976,69,1715
2977,69,85
2978,69,900
2979,69,1964
2980,69,769
2981,69,1792
2982,69,1489
2983,69,2645
2984,69,2653
2985,69,2388
2986,69,1793
2987,69,391
2988,69,1445
2989,70,2546
2990,70,2158
2991,70,2826
2992,70,2663
2993,70,2795
2994,70,1364
2995,70,398
2996,70,2830
2997,70,703
2998,70,2998
2999,70,351
3000,71,1066
3001,71,96
3002,71,2750
3003,71,656
3004,71,2279
3005,71,356
3006,71,765
3007,71,738
3008,71,1999
3009,71,1539
3010,71,2492
3011,71,1342
3012,71,2835
3013,71,224
3014,72,2569
3015,72,2962
3016,72,2647
3017,72,2828
3018,72,2536
3019,72,388
3020,72,2169
3021,72,1472
3022,72,2998
3023,72,735
3024,72,541
3025,72,1444
3026,73,199
3027,73,2826
3028,73,2663
3029,73,2795
3030,73,1535
3031,73,2279
3032,73,738
3033,73,1999
3034,73,703
3035,73,1539
3036,73,351
3037,74,199
3038,74,2826
3039,74,2663
3040,74,2795
3041,74,1535
3042,74,398
3043,74,2830
3044,74,703
3045,74,351
3046,75,2945
3047,75,1173
3048,75,2962
3049,75,2828
3050,75,1505
3051,75,1472
3052,75,2303
3053,75,1301
3054,75,1842
3055,75,1444
3056,76,1066
3057,76,199
3058,76,2072
3059,76,2750
3060,76,1535
3061,76,656
3062,76,2279
3063,76,765
3064,76,738
3065,76,1999
3066,76,1539
3067,76,2492
3068,76,1342
3069,76,224
3070,76,2491
3071,77,2945
3072,77,1173
3073,77,992
3074,77,1505
3075,77,1283
3076,77,983
3077,77,1300
3078,77,1842
3079,77,1529
3080,78,2546
3081,78,2158
3082,78,2663
3083,78,1364
3084,78,2536
3085,78,388
3086,78,398
3087,78,2830
3088,78,2425
3089,78,2998
3090,78,541
3091,78,351
3092,79,1066
3093,79,199
3094,79,2826
3095,79,2795
3096,79,656
3097,79,2279
3098,79,765
3099,79,738
3100,79,1999
3101,79,703
3102,79,1539
3103,79,2492
3104,80,2945
3105,80,1173
3106,80,1505
3107,80,1283
3108,80,983
3109,80,2303
3110,80,1300
3111,80,1301
3112,80,1842
3113,80,1444
3114,81,2569
3115,81,2962
3116,81,2828
3117,81,1364
3118,81,2536
3119,81,388
3120,81,2169
3121,81,1472
3122,81,2998
3123,81,541
3124,82,2569
3125,82,2962
3126,82,2647
3127,82,2828
3128,82,1505
3129,82,2169
3130,82,1472
3131,82,2303
3132,82,1301
3133,82,1842
3134,82,1444
3135,83,2569
3136,83,2158
3137,83,2647
3138,83,1364
3139,83,2536
3140,83,388
3141,83,2169
3142,83,398
3143,83,2830
3144,83,2998
3145,83,541
3146,84,1713
3147,84,1545
3148,84,2068
3149,84,696
3150,84,540
3151,84,261
3152,84,713
3153,84,2861
3154,84,2043
3155,84,266
3156,84,701
3157,84,1358
3158,84,2302
3159,84,215
3160,84,2499
3161,84,2558
3162,84,583
3163,84,1400
3164,84,2878
3165,84,86
3166,84,2292
3167,84,726
3168,84,2756
3169,84,2225
3170,84,1129
3171,85,1449
3172,85,2068
3173,85,2840
3174,85,540
3175,85,261
3176,85,1057
3177,85,2201
3178,85,2861
3179,85,1179
3180,85,1459
3181,85,2549
3182,85,623
3183,85,2043
3184,85,21
3185,85,701
3186,85,76
3187,85,2499
3188,85,766
3189,85,2558
3190,85,583
3191,85,2269
3192,85,2878
3193,85,2386
3194,85,86
3195,85,2292
3196,85,726
3197,85,2756
3198,85,2225
3199,86,2586
3200,86,21
3201,86,766
3202,86,2036
3203,86,367
3204,86,1442
3205,86,2950
3206,86,2502
3207,86,575
3208,86,201
3209,86,1036
3210,86,2227
3211,86,1179
3212,86,265
3213,86,1057
3214,86,2269
3215,86,2804
3216,86,1449
3217,86,1459
3218,86,1228
3219,86,587
3220,86,2201
3221,86,623
3222,86,1909
3223,86,2549
3224,86,2386
3225,86,737
3226,87,1355
3227,87,1993
3228,87,2646
3229,87,1545
3230,87,366
3231,87,579
3232,87,2850
3233,87,2544
3234,87,713
3235,87,1397
3236,87,2300
3237,87,827
3238,87,266
3239,87,1727
3240,87,453
3241,87,1358
3242,87,2302
3243,87,1427
3244,87,412
3245,87,2209
3246,87,215
3247,87,427
3248,87,767
3249,87,1732
3250,87,2560
3251,87,1705
3252,87,571
3253,88,1449
3254,88,2068
3255,88,540
3256,88,587
3257,88,1057
3258,88,2201
3259,88,201
3260,88,1179
3261,88,2804
3262,88,1459
3263,88,2549
3264,88,623
3265,88,21
3266,88,701
3267,88,76
3268,88,2499
3269,88,766
3270,88,2558
3271,88,583
3272,88,1228
3273,88,2269
3274,88,1442
3275,88,2386
3276,88,2586
3277,88,265
3278,88,2756
3279,88,2225
3280,89,1713
3281,89,1545
3282,89,696
3283,89,579
3284,89,359
3285,89,261
3286,89,713
3287,89,2861
3288,89,2300
3289,89,2043
3290,89,266
3291,89,1727
3292,89,1358
3293,89,2302
3294,89,215
3295,89,427
3296,89,767
3297,89,1732
3298,89,385
3299,89,1400
3300,89,2878
3301,89,86
3302,89,2292
3303,89,726
3304,89,1129
3305,89,571
3306,90,1713
3307,90,2068
3308,90,2840
3309,90,540
3310,90,261
3311,90,1057
3312,90,2201
3313,90,2861
3314,90,1459
3315,90,623
3316,90,2043
3317,90,701
3318,90,76
3319,90,2499
3320,90,766
3321,90,2558
3322,90,583
3323,90,1400
3324,90,2878
3325,90,2386
3326,90,86
3327,90,2292
3328,90,726
3329,90,2756
3330,90,2225
3331,90,1129
3332,91,1713
3333,91,1355
3334,91,1545
3335,91,696
3336,91,579
3337,91,615
3338,91,713
3339,91,1397
3340,91,2300
3341,91,827
3342,91,266
3343,91,1727
3344,91,453
3345,91,1358
3346,91,2302
3347,91,1427
3348,91,412
3349,91,2209
3350,91,215
3351,91,427
3352,91,767
3353,91,1732
3354,91,385
3355,91,2560
3356,91,1400
3357,91,1705
3358,91,1129
3359,91,571
3360,92,1448
3361,92,799
3362,92,2153
3363,92,53
3364,92,2665
3365,92,197
3366,92,1425
3367,92,130
3368,92,714
3369,92,1995
3370,92,2420
3371,92,2411
3372,92,2165
3373,92,1153
3374,92,1506
3375,92,879
3376,92,2171
3377,92,1254
3378,92,397
3379,92,2554
3380,92,2173
3381,92,1230
3382,92,1237
3383,92,79
3384,92,996
3385,92,2476
3386,92,731
3387,92,101
3388,92,2178
3389,92,1478
3390,92,1509
3391,92,2652
3392,92,2105
3393,92,2414
3394,92,2667
3395,92,1307
3396,92,1747
3397,93,1337
3398,93,1233
3399,93,586
3400,93,799
3401,93,2153
3402,93,53
3403,93,2665
3404,93,1356
3405,93,130
3406,93,714
3407,93,1995
3408,93,1178
3409,93,2419
3410,93,2354
3411,93,2165
3412,93,657
3413,93,1843
3414,93,1153
3415,93,1468
3416,93,729
3417,93,2412
3418,93,504
3419,93,1230
3420,93,2555
3421,93,880
3422,93,996
3423,93,2476
3424,93,1395
3425,93,731
3426,93,428
3427,93,2178
3428,93,1478
3429,93,1509
3430,93,349
3431,93,730
3432,93,2954
3433,93,999
3434,93,2652
3435,93,2667
3436,93,1307
3437,93,2902
3438,94,1251
3439,94,349
3440,94,1542
3441,94,1453
3442,94,999
3443,94,411
3444,94,1843
3445,94,317
3446,94,454
3447,94,1892
3448,94,264
3449,94,2957
3450,94,657
3451,94,1256
3452,94,2902
3453,94,2954
3454,94,434
3455,94,2967
3456,94,1395
3457,94,1241
3458,94,428
3459,94,2956
3460,94,729
3461,94,2555
3462,94,1178
3463,94,2354
3464,94,1356
3465,94,859
3466,94,2515
3467,94,2822
3468,94,1185
3469,94,504
3470,94,309
3471,94,730
3472,94,2419
3473,94,1468
3474,94,712
3475,94,2293
3476,94,880
3477,94,586
3478,94,2802
3479,94,2038
3480,94,1337
3481,94,414
3482,94,46
3483,94,1233
3484,94,2584
3485,95,1394
3486,95,1891
3487,95,2503
3488,95,192
3489,95,2378
3490,95,197
3491,95,120
3492,95,570
3493,95,837
3494,95,1994
3495,95,422
3496,95,1491
3497,95,1234
3498,95,65
3499,95,2037
3500,95,2877
3501,95,407
3502,95,2039
3503,95,354
3504,95,991
3505,95,2418
3506,95,2411
3507,95,2287
3508,95,2171
3509,95,1126
3510,95,2173
3511,95,2751
3512,95,2048
3513,95,2177
3514,95,2104
3515,95,1310
3516,95,2414
3517,95,718
3518,95,2181
3519,95,2309
3520,95,471
3521,95,708
3522,95,1747
3523,96,1337
3524,96,1233
3525,96,586
3526,96,309
3527,96,2153
3528,96,2665
3529,96,1356
3530,96,1185
3531,96,1453
3532,96,2822
3533,96,2802
3534,96,1995
3535,96,1178
3536,96,2419
3537,96,2354
3538,96,2165
3539,96,657
3540,96,1843
3541,96,1468
3542,96,411
3543,96,729
3544,96,504
3545,96,1230
3546,96,2555
3547,96,880
3548,96,2515
3549,96,2476
3550,96,1395
3551,96,428
3552,96,859
3553,96,2178
3554,96,1509
3555,96,1542
3556,96,349
3557,96,730
3558,96,2954
3559,96,264
3560,96,317
3561,96,414
3562,96,999
3563,96,1241
3564,96,2902
3565,96,2293
3566,97,1231
3567,97,1904
3568,97,2503
3569,97,799
3570,97,53
3571,97,197
3572,97,1425
3573,97,130
3574,97,837
3575,97,1994
3576,97,714
3577,97,2039
3578,97,343
3579,97,2418
3580,97,1796
3581,97,2411
3582,97,1153
3583,97,879
3584,97,2171
3585,97,1254
3586,97,1120
3587,97,397
3588,97,2554
3589,97,2173
3590,97,1237
3591,97,2048
3592,97,79
3593,97,996
3594,97,731
3595,97,81
3596,97,2177
3597,97,1478
3598,97,2652
3599,97,2414
3600,97,718
3601,97,2181
3602,97,2667
3603,97,1307
3604,97,471
3605,97,708
3606,97,1747
3607,98,1448
3608,98,1233
3609,98,586
3610,98,799
3611,98,2153
3612,98,53
3613,98,2665
3614,98,1356
3615,98,1425
3616,98,130
3617,98,714
3618,98,1178
3619,98,1995
3620,98,2165
3621,98,657
3622,98,1153
3623,98,1468
3624,98,879
3625,98,1254
3626,98,397
3627,98,504
3628,98,2554
3629,98,1230
3630,98,1237
3631,98,79
3632,98,996
3633,98,2476
3634,98,731
3635,98,101
3636,98,428
3637,98,2178
3638,98,1478
3639,98,1509
3640,98,730
3641,98,264
3642,98,317
3643,98,999
3644,98,2652
3645,98,2105
3646,98,2667
3647,98,1307
3648,99,1231
3649,99,1891
3650,99,2503
3651,99,2378
3652,99,197
3653,99,120
3654,99,570
3655,99,1425
3656,99,837
3657,99,1327
3658,99,1994
3659,99,422
3660,99,1491
3661,99,1234
3662,99,65
3663,99,2039
3664,99,354
3665,99,991
3666,99,2418
3667,99,2411
3668,99,2287
3669,99,879
3670,99,2171
3671,99,1254
3672,99,1126
3673,99,397
3674,99,2554
3675,99,2173
3676,99,2751
3677,99,1237
3678,99,2048
3679,99,79
3680,99,81
3681,99,2177
3682,99,284
3683,99,2414
3684,99,718
3685,99,2181
3686,99,471
3687,99,708
3688,99,1747
3689,100,2818
3690,100,494
3691,100,483
3692,100,2163
3693,100,1465
3694,100,211
3695,100,1538
3696,100,1331
3697,100,979
3698,100,2500
3699,100,1487
3700,101,985
3701,101,594
3702,101,1031
3703,101,2002
3704,101,2952
3705,101,1647
3706,101,2003
3707,101,953
3708,101,2240
3709,101,2905
3710,101,1104
3711,101,1180
3712,101,2101
3713,101,1990
3714,101,2602
3715,101,171
3716,101,635
3717,101,2626
3718,101,2129
3719,102,985
3720,102,1194
3721,102,594
3722,102,654
3723,102,525
3724,102,176
3725,102,2258
3726,102,1647
3727,102,573
3728,102,680
3729,102,2003
3730,102,953
3731,102,2226
3732,102,2240
3733,102,547
3734,102,1598
3735,102,1950
3736,102,1104
3737,102,1180
3738,102,2141
3739,102,2602
3740,102,685
3741,102,1212
3742,102,584
3743,102,2626
3744,102,923
3745,103,2283
3746,103,1194
3747,103,2376
3748,103,654
3749,103,525
3750,103,873
3751,103,176
3752,103,2258
3753,103,573
3754,103,2298
3755,103,680
3756,103,2226
3757,103,547
3758,103,644
3759,103,1598
3760,103,1950
3761,103,2141
3762,103,1103
3763,103,1890
3764,103,685
3765,103,682
3766,103,1212
3767,103,584
3768,103,923
3769,103,1746
3770,104,369
3771,104,1976
3772,104,940
3773,104,911
3774,104,2788
3775,104,90
3776,104,2659
3777,104,674
3778,104,529
3779,104,1210
